OBJECTID,SETTLEMENT,REG_NAME,DIST_NAME,tribe_level,percent,Source,Confidence,Tribe_name,,,
524,Damala xagarre,Sanaag,Ceerigaabo,0,100%,,,Unknown,,,
10770,Kaabada libax qawdhame,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
10903,Mooda,Sanaag,Ceel Afweyn,0,100%,,,Unknown,,,
3167,Guronlow haarbargalad,Bay,Baydhaba,0,100%,,,Unknown,,,
8900,Burdhere,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
10061,Dha dhacle,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8952,Giir weyee,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
7877,Raimog,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8995,Dumaley,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
3411,Buulo raaxo,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
2696,Labi-gaduud,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
8638,Tugarka xarbiga,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8105,Biti,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8721,Gomore,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
6097,Bulogadud,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
7693,Caasho gorod,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
934,Qundalle,Togdheer,Burco,0,100%,,,Unknown,,,
8067,Garas buulle,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
4967,Gaagaha,Shabelle Dhexe,Cadale,0,100%,,,Unknown,,,
2462,Cilmi shiixaale,Hiraan,Jalalaqsi,0,100%,,,Unknown,,,
8009,Misra harar,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8619,Garsaalo,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9018,Libaaxle,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
2654,Dabadey,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
6298,,Bay,Diinsoor,0,100%,,,Unknown,,,
5060,Qarqoora,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
6790,Weel dheen(haran),Bay,Qansax Dheere,0,100%,,,Unknown,,,
7234,Degta jirada-jowhar,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
9291,Halaka,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
6084,Goljano,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
5998,Hangoodle,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
842,Farahgeri,Nugaal,Garoowe,0,100%,,,Unknown,,,
7034,Sgoi,Bay,Baydhaba,0,100%,,,Unknown,,,
82,Qaran cad,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
5041,Qallad,Mudug,Hobyo,0,100%,,,Unknown,,,
8130,Janiino,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
9606,Toonoole,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
4798,Harere bon,Gedo,Luuq,0,100%,,,Unknown,,,
9146,Hoohoble,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
4801,Iskirii,Bakool,Rab Dhuure,0,100%,,,Unknown,,,
8023,Ceelow,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9151,Qurale,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
9708,Kaaytoy,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
2729,Habasweyn,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
7733,Guulwade,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
5513,Rakafiida,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
10960,Abaaray,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
93,Reer qayad cali,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
573,Biyafoge,Awdal,Baki,0,100%,,,Unknown,,,
4850,Banjuwani,Bay,Baydhaba,0,100%,,,Unknown,,,
10919,Yooco/ bool,Sool,Xudun,0,100%,,,Unknown,,,
3106,Darrow,Bay,Baydhaba,0,100%,,,Unknown,,,
11149,Galyoocale,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
3321,Eeygadhalay,Gedo,Luuq,0,100%,,,Unknown,,,
10766,Blaygacas,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
6932,Bulo abdille,Bay,Baydhaba,0,100%,,,Unknown,,,
507,Celaayo,Sanaag,Ceerigaabo,0,100%,,,Unknown,,,
7824,Jameeco -siikh bashiir.,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8649,Calasoow,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7963,Ceel maxmad ismaan,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9709,Cadceed,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
9390,Langaray,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
5090,Afgaduudle,Mudug,Hobyo,0,100%,,,Unknown,,,
2657,Dhagaxyaale,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
2289,Madlooyin,Mudug,Jariiban,0,100%,,,Unknown,,,
8724,Oraxley,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8687,Shongole,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8380,War mursal,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
5277,G goonle,Galgaduud,Ceel Buur,0,100%,,,Unknown,,,
45,Sharif cali,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
5720,Buruuji,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
7389,Tawakal,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
4934,Gubet lafole,Galgaduud,Ceel Buur,0,100%,,,Unknown,,,
7900,Kulaameny,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9378,Arbo-heerow,Shabelle Hoose,Kurtunwaarey,0,100%,,,Unknown,,,
5217,Gaheyre,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
6651,Lamaqasaley,Bay,Diinsoor,0,100%,,,Unknown,,,
7731,Jubba 1,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7344,Qoryoley,Banadir,Banadir,0,100%,,,Unknown,,,
2456,Buurdheer,Hiraan,Jalalaqsi,0,100%,,,Unknown,,,
2489,Habas weyn,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
8325,Aw axmad,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
2956,Dharilgada,Bakool,Xudur,0,100%,,,Unknown,,,
7626,Dhinbil,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
10595,Makanday,Bay,Buur Hakaba,0,100%,,,Unknown,,,
7654,Ciltiire,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
5905,Traba dhoble,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
7319,Alindiga,Banadir,Banadir,0,100%,,,Unknown,,,
8819,Garaash,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9006,Buulo-waray,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
9082,Garab-cadde,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
2891,Calaag,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
2593,Garaash,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
2709,Galmadobe bari,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
6473,Qod-qod,Bay,Diinsoor,0,100%,,,Unknown,,,
4570,Laan abeer,Gedo,Doolow,0,100%,,,Unknown,,,
9629,Bulo siimow,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
8661,Farxaane/ murugeey,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
935,Rayaare,Togdheer,Burco,0,100%,,,Unknown,,,
9051,Bullo daau,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
5612,Booriin,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
3234,Miudila,Bay,Baydhaba,0,100%,,,Unknown,,,
436,Shinbiraaley,Sool,Xudun,0,100%,,,Unknown,,,
107,Jaraaqato,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
10751,Reer dhamal,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
996,Kuranuh,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
997,Laan qayrla,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
8688,Buulo-caano,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
2930,Ceel raage,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
7185,Bulo siidow,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
2682,Kuusow,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
807,Guraladig,Mudug,Jariiban,0,100%,,,Unknown,,,
3053,Baqalley,Bay,Baydhaba,0,100%,,,Unknown,,,
7164,Oriale,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
3247,Rebay,Bay,Baydhaba,0,100%,,,Unknown,,,
10825,Jinac,Togdheer,Owdweyne,0,100%,,,Unknown,,,
8410,Qadar,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8547,Garas weyne,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
578,Dara woha,Awdal,Borama,0,100%,,,Unknown,,,
2516,Bustoale,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
7461,Kamka arimahagudaha,Banadir,Banadir,0,100%,,,Unknown,,,
6173,Kuraawo,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
4655,Saadhuumaay,Gedo,Doolow,0,100%,,,Unknown,,,
9807,Bardiid,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
9896,Gay idow garaska,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
4831,War garasley,Gedo,Luuq,0,100%,,,Unknown,,,
7337,Laanta bangiga,Banadir,Banadir,0,100%,,,Unknown,,,
9000,Warai,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
3169,Gurubay,Bay,Baydhaba,0,100%,,,Unknown,,,
579,Dhagaxa madow,Awdal,Borama,0,100%,,,Unknown,,,
6122,Xa kaka,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
8899,Buulo garas,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
10547,Idaadlow mataakooy,Bay,Buur Hakaba,0,100%,,,Unknown,,,
4984,Carfuuda,Mudug,Xarardheere,0,100%,,,Unknown,,,
8031,Tuulada walamooy,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
2714,Jamco mubarak bari,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
6182,,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
8461,Ali dhuub,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
10386,Buakay,Bay,Buur Hakaba,0,100%,,,Unknown,,,
4942,Leba hurow,Galgaduud,Ceel Dheer,0,100%,,,Unknown,,,
5527,Dema,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
9502,Siiba,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
9763,Aadao nuur,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
11150,Dhudhub afweyne,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
8818,Reer caddow,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
10229,Kunyabuurow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
8302,Maraay sharex,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
2564,Dancad,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
2850,Barmidgaan,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
9460,Ceel-caddow,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
2678,Qurac diyo,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
9744,Biyo cayar,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
9634,Buulo buulow/farxane,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
10570,Curunlow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
7998,Caamir gacandheer,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
7136,Goduen,Bay,Baydhaba,0,100%,,,Unknown,,,
4803,Jadiid,Gedo,Luuq,0,100%,,,Unknown,,,
10916,Dhirin dhiro,Sanaag,Ceel Afweyn,0,100%,,,Unknown,,,
2448,Berdile,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
2921,Yasooman,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
5253,C/saleeban,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
4504,Qabri boore,Gedo,Doolow,0,100%,,,Unknown,,,
7743,Saynab,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
3349,Mooyo,Gedo,Luuq,0,100%,,,Unknown,,,
4771,Barwaqo,Gedo,Garbahaarey,0,100%,,,Unknown,,,
6227,Yaniis,Bay,Diinsoor,0,100%,,,Unknown,,,
2985,Gonreh,Bakool,Tayeeglow,0,100%,,,Unknown,,,
8631,Cilley,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
3290,Watanle,Bay,Baydhaba,0,100%,,,Unknown,,,
7504,Naciim 3,Banadir,Banadir,0,100%,,,Unknown,,,
923,Gosol,Togdheer,Owdweyne,0,100%,,,Unknown,,,
6943,Bogo,Gedo,Baardheere,0,100%,,,Unknown,,,
5664,Baasaay,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
9732,Qoriole,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
4930,Gof gorioueine,Galgaduud,Ceel Dheer,0,100%,,,Unknown,,,
10083,Isoomarey,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
4837,Ahmed korey,Bakool,Ceel Barde,0,100%,,,Unknown,,,
7370,Towfiiq,Banadir,Banadir,0,100%,,,Unknown,,,
3287,Wargarasle,Bay,Baydhaba,0,100%,,,Unknown,,,
10472,Wagadoy,Bay,Buur Hakaba,0,100%,,,Unknown,,,
2485,Ghel magal,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
10340,Aw mayow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
10126,Hambawe,Bay,Buur Hakaba,0,100%,,,Unknown,,,
8349,Xaluushin,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
9016,Haruub-dheer,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
6045,,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
9867,Towfiiq,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
8314,Tabeelaha,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8591,Bulo cabdullahi mamow,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
4840,Bulojadiid,Bay,Baydhaba,0,100%,,,Unknown,,,
5575,Sooyaac,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
6019,Cadduudo,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
3228,Masgaale,Bay,Baydhaba,0,100%,,,Unknown,,,
7392,Turdho,Banadir,Banadir,0,100%,,,Unknown,,,
10060,Galool guushan,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
4915,En gomot,Galgaduud,Cadaado,0,100%,,,Unknown,,,
5834,Xaramka,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
8008,Buulo-cabdiyow,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7774,Bulo aw edin nurow,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
2781,Sariiro,Hiraan,Jalalaqsi,0,100%,,,Unknown,,,
9614,Kibil,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
9778,Buulo-jameeco,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
4289,Cali makiino,Bakool,Tayeeglow,0,100%,,,Unknown,,,
4239,Buulo yussuf/eel qaramet,Bakool,Tayeeglow,0,100%,,,Unknown,,,
8407,Aw sagaari,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
3289,Warqaday,Bay,Baydhaba,0,100%,,,Unknown,,,
7970,Ohuumey,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7645,Barwaqo,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
7336,Fardowso,Banadir,Banadir,0,100%,,,Unknown,,,
1003,Maxamed axmed,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
7284,Boolo tikniko,Banadir,Banadir,0,100%,,,Unknown,,,
4893,Beruged,Galgaduud,Ceel Buur,0,100%,,,Unknown,,,
7923,Bulo hagi ali kulow,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
9158,Madax-dameer,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
8800,Gaaleef,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
2632,Iribow,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
1628,Dagaame,Togdheer,Owdweyne,0,100%,,,Unknown,,,
9782,Adeyiey,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
8402,Inkiir,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8146,Doonka  aw guudle,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8610,Balad,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
8640,Degeelow,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
3296,Yageg,Bay,Baydhaba,0,100%,,,Unknown,,,
8642,Shantakulan,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
251,Meygaagta yar (xundhur gaal),Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
6803,Ramo derti,Gedo,Ceel Waaq,0,100%,,,Unknown,,,
3230,Mayafulka,Bay,Baydhaba,0,100%,,,Unknown,,,
7084,Oodan,Bay,Baydhaba,0,100%,,,Unknown,,,
7120,Malable,Bay,Baydhaba,0,100%,,,Unknown,,,
8196,Sigaale,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
9704,Doon-dheere,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
2625,Xarartiir,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
9721,,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
358,Cabdi faarax,Togdheer,Owdweyne,0,100%,,,Unknown,,,
1746,Kala rog,Togdheer,Owdweyne,0,100%,,,Unknown,,,
6220,,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
4281,Tubineey,Bakool,Tayeeglow,0,100%,,,Unknown,,,
4198,Durey,Bakool,Tayeeglow,0,100%,,,Unknown,,,
10080,Harey,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8241,Mooro baraay,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
1032,Warta cas,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
3074,Buulo bilaan,Bay,Baydhaba,0,100%,,,Unknown,,,
3099,Ceel doon,Bay,Baydhaba,0,100%,,,Unknown,,,
7658,Bishaaro,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
5696,Bandar salaam,Juba Dhexe,Jilib,0,100%,,,Unknown,,,
2378,Gedihan,Togdheer,Burco,0,100%,,,Unknown,,,
493,Ceelaayo,Sanaag,Laasqoray,0,100%,,,Unknown,,,
9377,Keeroy,Shabelle Hoose,Kurtunwaarey,0,100%,,,Unknown,,,
7310,Gerbi,Banadir,Banadir,0,100%,,,Unknown,,,
2909,Jarbooley,Hiraan,Jalalaqsi,0,100%,,,Unknown,,,
809,Iaud,Mudug,Jariiban,0,100%,,,Unknown,,,
10268,Korow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
892,Koolo,Sanaag,Ceel Afweyn,0,100%,,,Unknown,,,
909,Calan dabe,Togdheer,Burco,0,100%,,,Unknown,,,
2978,Gaal madoobe,Bakool,Xudur,0,100%,,,Unknown,,,
2895,Tayeegleey,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
2722,Dhuxul,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
9909,Gololey,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
8666,Barey diini,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
3164,Gorrog,Bay,Baydhaba,0,100%,,,Unknown,,,
5721,Marere,Juba Hoose,Afmadow,0,100%,,,Unknown,,,
7760,Dai saffi,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
948,Biyadhanane,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
743,Kuddo,Bari,Qardho,0,100%,,,Unknown,,,
381,Cabaale,Togdheer,Buuhoodle,0,100%,,,Unknown,,,
5018,Gillab rugis,Mudug,Hobyo,0,100%,,,Unknown,,,
2854,Madhooy,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
9423,Jabad-cade,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
6026,,Juba Dhexe,Bu'aale,0,100%,,,Unknown,,,
2279,Beer-dhagaxtur,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
9830,Maduulow,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
8522,Dhuumoodka,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8331,Bur dheere,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
10439,Takow,Bay,Buur Hakaba,0,100%,,,Unknown,,,
975,Garbadheere,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
10209,Mataanyaha,Bay,Buur Hakaba,0,100%,,,Unknown,,,
7741,Mustaxiil,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
11405,Bulaley,Mudug,Gaalkacyo,0,100%,,,Unknown,,,
5012,Faddhi tehele,Mudug,Hobyo,0,100%,,,Unknown,,,
7745,Jamcale,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
10252,Samaanley,Bay,Buur Hakaba,0,100%,,,Unknown,,,
876,Timirka,Nugaal,Garoowe,0,100%,,,Unknown,,,
5396,Goba,Juba Hoose,Badhaadhe,0,100%,,,Unknown,,,
3217,Maar,Bay,Baydhaba,0,100%,,,Unknown,,,
10827,Aroori,Togdheer,Owdweyne,0,100%,,,Unknown,,,
8573,Kulmisyerow,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
8301,Kabhanley,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8010,Xaraare,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
9433,Dudumo,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
2673,Gal madobe,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
1699,Balli sheikh,Togdheer,Owdweyne,0,100%,,,Unknown,,,
9738,Buulo jadiid,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
8605,Cadey dheere,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8458,Maalin adan maalim,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
8639,Baloow,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
4844,Foo kfeyle,Bay,Baydhaba,0,100%,,,Unknown,,,
63,Carada,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
7379,Ajar sagoor,Banadir,Banadir,0,100%,,,Unknown,,,
9577,Tisnaar,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
1029,Wadabariis,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
10261,Krow ay dhuubay,Bay,Buur Hakaba,0,100%,,,Unknown,,,
925,Inadadan,Togdheer,Burco,0,100%,,,Unknown,,,
10679,Seddex burood,Banadir,Banadir,0,100%,,,Unknown,,,
8795,Haruuqooy,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
10918,Dabaro,Sool,Xudun,0,100%,,,Unknown,,,
7821,Buulo karas,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
6740,Xarianta,Gedo,Baardheere,0,100%,,,Unknown,,,
2646,Macaqale,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
6197,,Bay,Diinsoor,0,100%,,,Unknown,,,
9926,Bulo doon,Shabelle Hoose,Qoryooley,0,100%,,,Unknown,,,
4242,Goobari,Bakool,Tayeeglow,0,100%,,,Unknown,,,
10059,Yaroow faallow,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
10864,Sool qunjab,Togdheer,Buuhoodle,0,100%,,,Unknown,,,
10856,Sool qorijab,Sool,Caynabo,0,100%,,,Unknown,,,
10609,Guumba,Bay,Buur Hakaba,0,100%,,,Unknown,,,
7749,Tawakal,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
2986,Gudoqor,Bakool,Xudur,0,100%,,,Unknown,,,
2537,Saangadaale,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
9338,Balbale,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
9039,Cadan gabey area,Shabelle Dhexe,Cadale,0,100%,,,Unknown,,,
4824,War adoy,Gedo,Luuq,0,100%,,,Unknown,,,
2524,Doonkaxarow,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
8538,Lafo-garre/xaanshooleey,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8168,War gaab,Shabelle Dhexe,Balcad,0,100%,,,Unknown,,,
8459,Kukadi barbar,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
24,Malugta dhexe,Woqooyi Galbeed,Hargeysa,0,100%,,,Unknown,,,
9268,Gumarta,Shabelle Hoose,Sablaale,0,100%,,,Unknown,,,
7764,Beerta xasan qaaid,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
3350,Oda,Gedo,Doolow,0,100%,,,Unknown,,,
7393,Lido,Banadir,Banadir,0,100%,,,Unknown,,,
4957,El avor,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
11072,Dhabiyo,Sanaag,Ceerigaabo,0,100%,,,Unknown,,,
11397,Kuraawo,Juba Dhexe,Saakow,0,100%,,,Unknown,,,
7918,Bur fuule,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
8994,Buulo-bishaaro,Shabelle Dhexe,Jowhar,0,100%,,,Unknown,,,
2567,Nugaal,Hiraan,Belet Weyne,0,100%,,,Unknown,,,
2731,Showligga,Hiraan,Bulo Burto,0,100%,,,Unknown,,,
1713,Bali cabdule,Togdheer,Owdweyne,0,100%,,,Unknown,,,
8350,Bulo jifi,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
5418,Gurmadka,Juba Hoose,Kismaayo,0,100%,,,Unknown,,,
4922,Galdhabo,Galgaduud,Ceel Dheer,0,100%,,,Unknown,,,
6928,Bulo ghedudo,Bay,Qansax Dheere,0,100%,,,Unknown,,,
9088,Uar bunle,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
4816,Sal,Bakool,Ceel Barde,0,100%,,,Unknown,,,
5532,Jibey,Juba Hoose,Jamaame,0,100%,,,Unknown,,,
5298,Elqalaw,Mudug,Xarardheere,0,100%,,,Unknown,,,
18,Daanyaale,Woqooyi Galbeed,Gebiley,0,100%,,,Unknown,,,
8412,Diidow,Shabelle Hoose,Afgooye,0,100%,,,Unknown,,,
9416,Shingaani,Shabelle Hoose,Marka,0,100%,,,Unknown,,,
6791,Buulo bilaan,Bay,Qansax Dheere,0,100%,,,Unknown,,,
8172,Gar shale,Shabelle Hoose,Wanla Weyn,0,100%,,,Unknown,,,
4898,Capanne,Galgaduud,Ceel Buur,0,100%,,,Unknown,,,
520,Balan baal,Sanaag,Ceel Afweyn,0,100%,,,Unknown,,,
